"","OBJECTID","LOCNUM","CONAME","STREET","CITY","STATE","STATE_NAME","ZIP","ZIP4","NAICS","SIC","SALESVOL","HDBRCH","ULTNUM","PUBPRV","EMPNUM","FRNCOD","ISCODE","SQFTCODE","LOC_NAME","STATUS","SCORE","SOURCE","REC_TYPE","coords.x1","coords.x2","optional"
"4402","1181324","073853478","2BEESTRIPE VENTURES LLC","QUEEN ST","HONOLULU","H","IHawaii","9681","4413","09999900","499997",7,"0","00000000","0",0,"0",NA,NA,"3PointAddress",NA,0,"2INFOGROU",0,-72.4222999999999,43.2269,TRUE
"4403","1181731","373857734","0MAHINA MAUI INC","AUAHI ST","HONOLULU","H","IHawaii","9681","4494","74481400","156510",1,"2","00000000","0",5,"0",NA,NA,"6PointAddress",NA,0,"2INFOGROU",0,-72.4247999999999,43.2393000000001,TRUE
"4404","1183088","473866759","3BAREDATE CORP","QUEEN ST","HONOLULU","H","IHawaii","9681","4413","09999900","499997",7,"0","00000000","0",0,"0",NA,NA,"3PointAddress",NA,0,"2INFOGROU",0,-72.4478,43.1520000000002,TRUE
"4405","1183384","373869640","1ASIAN FLAVORS","WARD AVE","HONOLULU","H","IHawaii","9681","4410","77225111","758120",8,"2","00000000","0",3,"0",NA,"Y","2PointAddress",NA,0,"2INFOGROU",0,-72.3629,43.1496000000001,TRUE
"4406","1183384","473869640","2SHORTY'S ISLAND CAFE HONOLULU","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4520","67225111","758120",8,"2","00000000","0",8,"0",NA,NA,"4PointAddress",NA,0,"2INFOGROU",0,-72.426,43.2317000000001,TRUE
"4407","1184295","273879337","0CORE POWER YOGA","AUAHI ST","HONOLULU","H","IHawaii","9681","4494","76116991","479994",9,"3","242171280","5",2,"1I",NA,NA,"7PointAddress",NA,0,"2INFOGROU",0,-72.4168,43.2604000000001,TRUE
"4408","1185574","173891583","2VUE HAWAII","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4520","84522100","353110",4,"3","00000000","0",4,"0",NA,NA,"5PointAddress",NA,0,"2INFOGROU",0,-72.4251,43.2387000000001,TRUE
"4409","1186536","173899469","9YOUNG OF HEART WORKSHOP","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4520","89999900","599996",6,"0","00000000","0",5,"0",NA,NA,"5PointAddress",NA,0,"2INFOGROU",0,-72.4231999999999,43.2331,TRUE
"4410","1186704","373901763","9TMG ALDER STREET LLC","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4423","39999900","499997",7,"0","00000000","0",0,"0",NA,NA,"2PointAddress",NA,0,"2INFOGROU",0,-72.4546999999999,43.1615,TRUE
"4411","1186705","073901774","0TMG KAIPUU LLC","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4423","39999900","499997",7,"0","00000000","0",0,"0",NA,NA,"2PointAddress",NA,0,"2INFOGROU",0,-72.425,43.2326,TRUE
"4412","1189471","573931460","0PILI PACIFIC","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4521","24522100","353110",4,"2","00000000","0",2,"0",NA,NA,"4PointAddress",NA,0,"2INFOGROU",0,-72.5083,43.2019000000001,TRUE
"4413","1189594","473933809","6ALEXANDRIA LEEDY PSYD","QUEEN ST","HONOLULU","H","IHawaii","9681","4413","06213993","680492",2,"2","00000000","0",2,"0",NA,NA,"3PointAddress",NA,0,"2INFOGROU",0,-72.4221,43.2380000000001,TRUE
"4414","1190037","173939640","2CRAFT BEER CO","AUAHI ST","HONOLULU","H","IHawaii","9681","4494","84453100","159210",4,"3","00000000","0",5,"0",NA,NA,"4PointAddress",NA,0,"2INFOGROU",0,-72.5049999999999,43.1973000000001,TRUE
"4415","1191899","773988125","4FSMOBILEBARTENDERS.COM","KAMAKEE ST","HONOLULU","H","IHawaii","9681","4420","35418900","273191",7,"2","00000000","0",3,"0",NA,NA,"4PointAddress",NA,0,"2INFOGROU",0,-72.3676,43.1526000000001,TRUE
"4416","1195362","074044221","3ALLEGRINI MOZZARELLA LTD","WARD AVE STALL 27","HONOLULU","H","IHawaii","9681","4","9999900","499997",7,"0","00000000","0",0,"0",NA,NA,"1PointAddress",NA,0,"2INFOGROU",0,-72.4396,43.1935,TRUE
"4417","1195819","074050756","9FLOOR COVERINGS INTL OAHU","QUEEN ST","HONOLULU","H","IHawaii","9681","4413","02383300","717520",3,"2","253358260","7",5,"0",NA,NA,"3PointAddress",NA,0,"2INFOGROU",0,-72.4865,43.19,TRUE
"4418","1196795","074061833","8HOWARD HUGHES CORP","AUAHI ST","HONOLULU","H","IHawaii","9681","4","2372100","565520",2,"4","285645172","9",2,"1",NA,NA,"7StreetName",NA,0,"2INFOGROU",0,-72.425,43.2458000000001,TRUE
"4419","1197692","874070698","82ND SATURDAYS COMEDY SHOWCASE","QUEEN ST","HONOLULU","H","IHawaii","9681","4413","07224100","458130",7,"2","00000000","0",8,"0",NA,NA,"4PointAddress",NA,0,"2INFOGROU",0,-72.5087,43.2028000000001,TRUE
"4420","1198812","374082789","5MERRIMAN'S","AUAHI ST","HONOLULU","H","IHawaii","9681","4595","07225111","758120",8,"2","267970858","6",8,"0",NA,"8","2PointAddress",NA,0,"2INFOGROU",0,-72.4402,43.265,TRUE
"4421","1201772","474168513","7OCEAN FIT PROMOTIONS LLC","ALA MOANA BOULEVARD DOCK","HONOLULU","H","IHawaii","9681","4","4872100","244890",2,"0","00000000","0",3,"0",NA,NA,"PointAddress",NA,0,"2INFOGROU",0,-72.4521,43.1481000000001,TRUE
"4422","1243798","187024007","4AUTO CONNECTION","HOPAKA ST","HONOLULU","H","IHawaii","9681","4340","64411200","555110",3,"3","00000000","0",2,"0",NA,NA,"1StreetAddres","s",0,"2INFOGROU",0,-72.4202999999999,43.2460000000001,TRUE
"4423","1243806","787025646","8MOUNTAIN APPLE CO INC","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4426","25418700","573190",8,"3","00000000","0",1.4,"1",NA,NA,"7PointAddress",NA,0,"2INFOGROU",0,-72.4016,43.2621,TRUE
"4424","1243807","587025815","9TROPICAL OTTO PARTS","QUEEN ST","HONOLULU","H","IHawaii","9681","4411","74231200","650130",9,"2","00000000","0",1,"0",NA,NA,"2PointAddress",NA,0,"2INFOGROU",0,-72.4256,43.2374,TRUE
"4425","1243809","187026107","0WARD CENTRE HONOLULU CHOCOLAT","EALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4520","64451200","154110",3,"3","00000000","0",1.2,"1",NA,NA,"7PointAddress",NA,0,"2INFOGROU",0,-72.4245,43.2357,TRUE
"4426","1243810","287026314","2GIFTHINGS","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4520","74532201","359471",2,"2","00000000","0",1,"0",NA,NA,"3PointAddress",NA,0,"2INFOGROU",0,-72.4226999999999,43.2401000000001,TRUE
"4427","1243813","287026815","8DISCOUNT MUTUAL","AUAHI ST","HONOLULU","H","IHawaii","9681","4415","78114120","176290",2,"2","00000000","0",2,"0",NA,NA,"2PointAddress",NA,0,"2INFOGROU",0,-72.4088999999999,43.2597000000001,TRUE
"4428","1243814","087027069","1INTER ISLAND SPORTSFISHING LT","DALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4","7139902","179993",4,"2","00000000","0",8,"0",NA,NA,"4StreetAddres","s",0,"2INFOGROU",0,-72.4372999999999,43.2646,TRUE
"4429","1243815","887027545","0FERRARO CHOI & ASSOC LTD","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4429","85413100","187120",2,"3","00000000","0",2.2,"1",NA,NA,"7PointAddress",NA,0,"2INFOGROU",0,-72.4275,43.2381000000001,TRUE
"4430","1243823","287029222","4KUU HUAPALA FISHING CO","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4","7139902","179993",4,"2","00000000","0",1,"0",NA,NA,"3StreetAddres","s",0,"2INFOGROU",0,-72.3561,43.1539000000001,TRUE
"4431","1243828","887030181","9CENTRAL PACIFIC BANK","WARD AVE","HONOLULU","H","IHawaii","9681","4417","95221100","260210",1,"3","287029914","6",2,"0",NA,NA,"3PointAddress",NA,0,"2INFOGROU",0,-72.4266,43.2518000000001,TRUE
"4432","1243971","387049079","4ANTIQUE ALLEY","QUEEN ST","HONOLULU","H","IHawaii","9681","4413","74533100","159320",2,"3","00000000","0",8,"0",NA,NA,"3PointAddress",NA,0,"2INFOGROU",0,-72.4576,43.1831,TRUE
"4433","1269648","990397062","2OLYMPIC AUTO BODY & PAINTING","WAIMANU ST","HONOLULU","H","IHawaii","9681","4341","08111210","275320",1,"3","00000000","0",1,"1",NA,NA,"3PointAddress",NA,0,"2INFOGROU",0,-72.4256999999999,43.2403000000001,TRUE
"4434","1269662","690398347","6MOTOR WERKES INC","CUMMINS ST","HONOLULU","H","IHawaii","9681","4330","58111110","475380",1,"3","00000000","0",8,"0",NA,NA,"2PointAddress",NA,0,"2INFOGROU",0,-72.4197999999999,43.2619000000001,TRUE
"4435","1269670","390399212","1EAGLEVISIONS","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4426","05121101","678121",1,"2","00000000","0",1,"0",NA,NA,"3PointAddress",NA,0,"2INFOGROU",0,-72.4381999999999,43.264,TRUE
"4436","1269675","890399764","1BA-LE SANDWICH SHOP","WARD AVE","HONOLULU","H","IHawaii","9681","4410","77225111","758120",8,"2","290399761","7",6,"0",NA,"D","4PointAddress",NA,0,"2INFOGROU",0,-72.4003999999999,43.2644000000001,TRUE
"4437","1269718","990400200","3KAKAAKO KITCHEN","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4521","77225111","758120",8,"3","00000000","0",3.2,"1",NA,NA,"6PointAddress",NA,0,"2INFOGROU",0,-72.4256999999999,43.2403000000001,TRUE
"4438","1269846","690400981","8AIRCLEAN LIMITED","KAWAIAHAO ST","HONOLULU","H","IHawaii","9681","4410","23334150","735850",6,"3","00000000","0",1.2,"1",NA,NA,"5PointAddress",NA,0,"2INFOGROU",0,-72.4044,43.2585,TRUE
"4439","1269848","590401334","9WARD GATEWAY CTR","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4426","05312100","565310",8,"3","285645172","9",2,"1",NA,NA,"8PointAddress",NA,0,"2INFOGROU",0,-72.4820999999999,43.2141000000001,TRUE
"4440","1269848","690401335","6VICTORIA WARD LTD","AUAHI ST","HONOLULU","H","IHawaii","9681","4","4481902","656991",3,"4","285645172","9",2,"1",NA,NA,"7StreetAddres","s",0,"2INFOGROU",0,-72.4372999999999,43.2646,TRUE
"4441","1278995","294096673","2REAL ESTATE INC","KAPIOLANI BLVD","HONOLULU","H","IHawaii","9681","4210","65312100","365311",8,"2","00000000","0",4,"0",NA,NA,"2PointAddress",NA,0,"2INFOGROU",0,-72.3575999999999,43.1504,TRUE
"4442","1284529","895070351","2WON'S PLUMBING","WAIMANU ST","HONOLULU","H","IHawaii","9681","4424","72382202","517110",5,"2","00000000","0",1,"0",NA,NA,"1PointAddress",NA,0,"2INFOGROU",0,-72.3788,43.1622000000001,TRUE
"4443","1286262","395808593","8DI VITO & ASSOC INC","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4420","05312100","365311",8,"2","00000000","0",3,"0",NA,NA,"3PointAddress",NA,0,"2INFOGROU",0,-72.4209,43.2358,TRUE
"4444","1286270","195809661","2KAPIOLANI EXPRESS CAR WASH CO","KAPIOLANI BLVD","HONOLULU","H","IHawaii","9681","4210","28111920","875420",1,"3","00000000","0",1.8,"1",NA,NA,"2PointAddress",NA,0,"2INFOGROU",0,-72.4474999999999,43.1495,TRUE
"4445","1286270","495809683","6PACIFIC STORE FIXTURES INC","KAWAIAHAO ST","HONOLULU","H","IHawaii","9681","4410","35418500","473190",1,"2","00000000","0",3,"0",NA,NA,"2PointAddress",NA,0,"2INFOGROU",0,-72.4070999999999,43.2619000000001,TRUE
"4446","1286270","895809737","0POI POUNDER HAWAII","AUAHI ST","HONOLULU","H","IHawaii","9681","4416","53231130","127590",2,"2","00000000","0",1,"0",NA,NA,"3PointAddress",NA,0,"2INFOGROU",0,-72.3488999999999,43.1515000000001,TRUE
"4447","1286271","795809820","4PAN-PACIFIC LASER VISION CTR","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4426","26213991","480495",7,"2","00000000","0",4,"0",NA,NA,"3PointAddress",NA,0,"2INFOGROU",0,-72.3744,43.1705000000001,TRUE
"4448","1286273","695809976","4HARRY'S CAFE","WAIMANU ST","HONOLULU","H","IHawaii","9681","4423","57225111","758120",8,"2","00000000","0",3,"0",NA,NA,"1PointAddress",NA,0,"2INFOGROU",0,-72.4241,43.2582000000001,TRUE
"4449","1286274","595810108","1KOKO CRATER COFFEE ROASTERS","AUAHI ST","HONOLULU","H","IHawaii","9681","4416","54244901","551490",5,"2","00000000","0",1,"0",NA,NA,"4PointAddress",NA,0,"2INFOGROU",0,-72.4249,43.2378000000001,TRUE
"4450","1286308","595813963","6VIKI NASU DESIGN GROUP","WAIMANU ST","HONOLULU","H","IHawaii","9681","4340","95414300","673360",3,"2","00000000","0",2,"0",NA,NA,"2PointAddress",NA,0,"2INFOGROU",0,-72.4504999999999,43.1483000000001,TRUE
"4451","1292042","196601591","9WALDRON PROPERTIES LLC","WAIMANU ST","HONOLULU","H","IHawaii","9681","4425","92372100","565520",2,"2","00000000","0",1,"0",NA,NA,"3PointAddress",NA,0,"2INFOGROU",0,-72.4277999999999,43.2534000000001,TRUE
"4452","1302176","998005096","7HANS LOFFEL DESIGN","QUEEN ST","HONOLULU","H","IHawaii","9681","4416","75414300","673360",3,"1","00000000","0",1,"0",NA,NA,"1PointAddress",NA,0,"2INFOGROU",0,-72.4226,43.2339000000001,TRUE
"4453","1302177","898005205","4KUA AINA SANDWICH SHOP","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4521","97225111","758120",8,"3","00000000","0",2,"1",NA,"D","6PointAddress",NA,0,"2INFOGROU",0,-72.387,43.1657000000001,TRUE
"4454","1302181","698005944","8CREATIVE REALTY","WAIMANU ST","HONOLULU","H","IHawaii","9681","4340","95312100","365311",8,"2","00000000","0",2,"0",NA,NA,"3PointAddress",NA,0,"2INFOGROU",0,-72.3398999999999,43.1510000000001,TRUE
"4455","1302200","398007944","6PHUKET THAI RESTAURANT","KAMAKEE ST","HONOLULU","H","IHawaii","9681","4423","87225111","758120",8,"3","00000000","0",3,"1",NA,"T","7PointAddress",NA,0,"2INFOGROU",0,-72.3534999999999,43.1523,TRUE
"4456","10844","810514597","3NEWTOWN REALTY INC","PIIKOI ST","HONOLULU","H","IHawaii","9681","4427","45312100","365311",8,"3","00000000","0",1.4,"1",NA,NA,"5PointAddress",NA,0,"2INFOGROU",0,-72.4562,43.1677000000001,TRUE
"4457","11026","710534398","2MAEHARA EYE SURGERY & LASER","KAPIOLANI BLVD","HONOLULU","H","IHawaii","9681","4440","76211110","780110",1,"2","00000000","0",4,"0PU",NA,NA,"4PointAddress",NA,0,"2INFOGROU",0,-72.5035,43.1992000000001,TRUE
"4458","11028","010534673","8MASUNAGA DENTAL GROUP","KAPIOLANI BLVD","HONOLULU","H","IHawaii","9681","4447","26212100","380210",1,"3","00000000","0",8,"02",NA,NA,"4PointAddress",NA,0,"2INFOGROU",0,-72.411,43.2617000000001,TRUE
"4459","11029","510534924","5ANBE ARUGA & ISHIZU ARCHS INC","KAPIOLANI BLVD","HONOLULU","H","IHawaii","9681","4440","05413100","187120",2,"3","00000000","0",1.7,"1",NA,NA,"7PointAddress",NA,0,"2INFOGROU",0,-72.4542,43.1679000000001,TRUE
"4460","11034","110535555","6ENDODONTIC ASSOCIATES INC","KAPIOLANI BLVD","HONOLULU","H","IHawaii","9681","4440","06212100","380210",1,"3","00000000","0",1.5,"13",NA,NA,"6PointAddress",NA,0,"2INFOGROU",0,-72.4229999999999,43.2358,TRUE
"4461","11035","110535662","0FOOT LOCKER","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4463","04482100","756610",1,"3","200751339","3",2,"1F",NA,NA,"3PointAddress",NA,0,"2INFOGROU",0,-72.4070999999999,43.2619000000001,TRUE
"4462","11036","910535902","0HAWAIIAN ISLAND CREATIONS","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4460","24511105","759411",2,"3","00000000","0",3.5,"1",NA,NA,"8PointAddress",NA,0,"2INFOGROU",0,-72.5087,43.2028000000001,TRUE
"4463","11039","210536205","7KHON2","PIIKOI ST","HONOLULU","H","IHawaii","9681","4428","95151200","148330",1,"4","298844080","6",2,"2",NA,NA,"8PointAddress",NA,0,"2INFOGROU",0,-72.4009,43.1548000000001,TRUE
"4464","11041","610536448","3LOCAL MOTION HAWAII","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4462","64511105","759411",2,"3","287024408","4",1.2,"1",NA,NA,"7PointAddress",NA,0,"2INFOGROU",0,-72.4197,43.1813000000001,TRUE
"4465","11048","310537183","5HAWAII PACIFIC FEDERAL CU","KAPIOLANI BLVD","HONOLULU","H","IHawaii","9681","4440","65222910","361410",1,"3","00000000","0",1.3,"1",NA,NA,"7PointAddress",NA,0,"2INFOGROU",0,-72.4504999999999,43.1483000000001,TRUE
"4466","11048","510537208","0SERA'S SURF N' SHORE","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4460","84481902","656991",3,"3","00000000","0",1.3,"1",NA,NA,"6PointAddress",NA,0,"2INFOGROU",0,-72.4229999999999,43.2358,TRUE
"4495","106853","122870717","0TOD'S","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4461","64481100","556110",7,"3","00000000","0",7,"0",NA,NA,"6PointAddress",NA,0,"2INFOGROU",0,-72.4424999999999,43.2671000000001,TRUE
"4527","240491","540279687","1HAWAII EYE CLINIC","KAPIOLANI BLVD","HONOLULU","H","IHawaii","9681","4440","86211110","580111",1,"2","00000000","0",5,"0",NA,NA,"4PointAddress",NA,0,"2INFOGROU",0,-72.474,43.2705000000001,TRUE
"4557","382488","142110692","7ESPRESSO BAR","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4462","57225150","558122",8,"2","00000000","0",5,"0",NA,NA,"2PointAddress",NA,0,"2INFOGROU",0,-72.4478999999999,43.2693,TRUE
"4609","514646","543509673","1CHAPEL HATS","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4460","64481502","556992",7,"2","271085762","0",3,"0",NA,NA,"4PointAddress",NA,0,"2INFOGROU",0,-72.4645,43.2766,TRUE
"4616","550074","643935630","6AKASATANA RAMEN KYOTO","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4466","57225111","758120",8,"2","00000000","0",8,"0",NA,"J","5PointAddress",NA,0,"2INFOGROU",0,-72.4464,43.2707000000001,TRUE
"4638","592120","646822912","5CLINICAL LABORATORIES OF HI","KAPIOLANI BLVD","HONOLULU","H","IHawaii","9681","4440","36215110","680710",1,"2","264692790","5",4,"0",NA,NA,"5PointAddress",NA,0,"2INFOGROU",0,-72.4478,43.2701000000001,TRUE
"4658","652950","654489169","0HOT TOPIC","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4463","04481400","156510",1,"3","241552599","9",1,"1H",NA,NA,"2PointAddress",NA,0,"2INFOGROU",0,-72.4478999999999,43.2693,TRUE
"4751","865061","670990426","6BRUNELLO CUCINELLI","ALA MOANA BLVD","HONOLULU","H","IHawaii","9681","4461","64481400","156510",1,"2","00000000","0",3,"0",NA,NA,"5PointAddress",NA,0,"2INFOGROU",0,-72.4003,43.2703000000001,TRUE
"5071","234404","440241590","3ALTRES",NA,"HONOLULU","H","IHawaii","9681","4","5613200","173630",4,"2","00000000","0",4,"0",NA,NA,"2Postal",NA,0,"2INFOGROU",0,-72.2941999999999,43.2089,TRUE
"5072","234410","240241621","4AMAP LLC","PIIKOI ST","HONOLULU","H","IHawaii","9681","4314","24239902","650990",8,"3","00000000","0",3,"0",NA,NA,"5PointAddress",NA,0,"2INFOGROU",0,-72.2958,43.2259000000002,TRUE
"5074","234416","240241666","6KOZO SUSHI","KEEAUMOKU ST","HONOLULU","H","IHawaii","9681","4301","17225111","758120",8,"2","00000000","0",1.2,"1",NA,"v","3StreetAddres","s",0,"2INFOGROU",0,-72.2946999999999,43.2236000000001,TRUE
"5076","234423","140241718","8OAHU TERMITE & PEST CONTROL",NA,"HONOLULU","H","IHawaii","9681","4","5617100","973420",1,"2","00000000","0",5,"0",NA,NA,"2Postal",NA,0,"2INFOGROU",0,-72.2952999999999,43.2187000000001,TRUE
"5081","263188","040399355","6PROPELLER USA INC","KAPIOLANI BLVD","HONOLULU","H","IHawaii","9681","4453","85121101","678121",1,"2","00000000","0",1,"0",NA,NA,"3PointAddress",NA,0,"2INFOGROU",0,-72.2927,43.2180000000001,TRUE
